Star Number,Star Name,Durchmusterung Identification,RA (degrees),Dec (degrees),Parallax (arsec),Distance (parsecs),X (parsecs),Y (parsecs),Z (parsecs)
642,6    Tri,BD+29  371,2.206194444444445,30.303055555555556,0.004,250.0,215.68217002108506,8.309025853756792,126.14341688870395
645,,BD+50  481,2.22675,51.06583333333333,0.009,111.11111111111111,69.77249933368323,2.7130127922533123,86.42983808075729
647,,BD+46  536,2.2340555555555555,47.48416666666667,0.036,27.77777777777778,18.757785231800014,0.7317674141310596,20.474739263807155
649,65Xi 1Cet,BD+08  345,2.216666666666667,8.846666666666668,0.022,45.45454545454546,44.88018447137232,1.7371973055667405,6.990485663847807
650,66    Cet,BD-03  336,2.2131944444444445,-2.393611111111111,0.045,22.22222222222222,22.18627097530688,0.8574273428539139,-0.92809431407001
652,Mu  For,CD-31  882,2.215138888888889,-30.723888888888887,0.064,15.625,13.421827436008694,0.519166231762195,-7.982834064528845
660,8Del Tri,BD+33  395,2.284222222222222,34.22416666666667,0.093,10.75268817204301,8.883724924496812,0.35435698355558454,6.047657854018623
664,9Gam Tri,BD+33  397,2.2885833333333334,33.84722222222222,0.039,25.641025641025642,21.278544792430445,0.8503879078216448,14.281546409492789
667,Pi 1Hyi,CP-68  126,2.237416666666667,-67.84166666666667,0.013,76.92307692307692,28.990756572936846,1.1326731868570394,-71.24193181051524
670,62    And,BD+46  552,2.321333333333333,47.38,0.015,66.66666666666667,45.1051472169469,1.8284315072473016,49.05738453286414
672,,BD+01  410,2.3003888888888886,1.7577777777777779,0.038,26.315789473684212,26.282208894957332,1.0557812287024262,0.8072157222292277
681,68Omi Cet,BD-03  353,2.3224166666666664,-2.9775,0.024,41.666666666666664,41.57623900772401,1.6861672349689831,-2.1643246381806986
683,,CD-26  828,2.3162499999999997,-25.945555555555554,0.089,11.235955056179776,10.09523052685896,0.4083341631659704,-4.91592004056803
695,Kap For,CD-24 1038,2.375722222222222,-23.81638888888889,0.077,12.987012987012987,11.870881523406043,0.4924985872436131,-5.244246687910862
699,65    And,BD+49  656,2.4270555555555555,50.27861111111111,0.011,90.90909090909092,58.043793380916725,2.460213200042343,69.92373138556854
705,Del Hyi,CP-69  113,2.3624722222222223,-68.65944444444445,0.05,20.0,7.272026167799381,0.30001690844719475,-18.628677496523657
707,Iot Cas,BD+66  213,2.4844444444444447,67.4025,0.023,43.47826086956522,16.691036972932846,0.7242062835597656,40.1403036643846
708,72Rho Cet,BD-12  451,2.4324999999999997,-12.290555555555555,0.029,34.48275862068965,33.662077405630995,1.429987266731105,-7.34032174002208
710,,BD-15  426,2.433416666666667,-15.341111111111111,0.015,66.66666666666667,64.23321357536766,2.7296988224574377,-17.637671687734883
714,Lam Hor,CP-60  199,2.414972222222222,-60.31194444444444,0.023,43.47826086956522,21.514682391230895,0.9073644003410316,-37.77107755533881
718,73Xi 2Cet,BD+07  388,2.4693055555555556,8.459999999999999,0.03,33.333333333333336,32.940012083395764,1.4205121652974753,4.9039637279545785
724,Phi For,CD-34  905,2.467138888888889,-33.81111111111111,0.015,66.66666666666667,55.34042753802344,2.384415886352436,-37.09711693965087
737,,BD+01  438,2.525027777777778,2.2672222222222222,0.041,24.390243902439025,24.347488361793353,1.0736901771711937,0.964882115207532
740,76Sig Cet,BD-15  449,2.534777777777778,-15.24472222222222,0.035,28.57142857142857,27.53907256146764,1.2191300373956764,-7.512638352695036
743,,BD+72  140,2.633888888888889,72.81833333333333,0.011,90.90909090909092,26.826390373401917,1.2340794834144764,86.85208481826916
750,15    Tri,BD+34  469,2.5963333333333334,34.6875,0.016,62.5,51.33900853914994,2.3279985101474896,35.56875911743114
753,,BD+06  398,2.6013611111111112,6.886944444444444,0.147,6.802721088435375,6.746677674387431,0.3065254443409459,0.8157185280089932
754,78Nu  Cet,BD+04  418,2.597916666666667,5.593333333333333,0.002,500.0,497.1079298163869,22.555426405518826,48.73354956630344
758,,BD+33  470,2.6173611111111112,34.263888888888886,0.008,125.0,103.19889040975208,4.717569250401946,70.37566027088944
763,31    Ari,BD+11  360,2.610527777777778,12.4475,0.035,28.57142857142857,27.870872352060946,1.2707406268475634,6.158427007495382
764,30    Ari,BD+24  375,2.616027777777778,24.648333333333333,0.018,55.55555555555556,50.440967714397885,2.3046504466115083,23.169314090849202
765,30    Ari,BD+24  376,2.6168055555555556,24.6475,0.018,55.55555555555556,50.441273051899216,2.3053505566908723,23.168579688900454
772,Lam2For,CD-35  903,2.616277777777778,-34.57833333333333,0.056,17.857142857142858,14.687371709646772,0.6711309992681675,-10.134507707081639
773,32Nu  Ari,BD+21  362,2.6469444444444443,21.961388888888887,0.013,76.92307692307692,71.26512122029415,3.294642827760235,28.767822117912903
774,,BD+80   86,2.7965555555555555,81.44833333333334,0.013,76.92307692307692,11.42493130684098,0.5580838894319219,76.06785950925615
776,Mu  Hyi,CP-79   66,2.5279166666666666,-79.10944444444443,0.001,1000.0,188.74971692122458,8.333133882001386,-981.9898692154936
778,Eta Hor,CP-53  457,2.6234444444444445,-52.543055555555554,0.025,40.0,24.301107197886793,1.1134711042264924,-31.75242307378867
779,82Del Cet,BD-00  406,2.6580555555555554,0.3286111111111111,0.001,1000.0,998.9076630948847,46.37441944649812,5.735314404316284
781,83Eps Cet,BD-12  501,2.6593888888888886,-11.872222222222224,0.072,13.88888888888889,13.577151273510697,0.6306376669445015,-2.857357869980394
782,33    Ari,BD+26  443,2.6780833333333334,27.060833333333335,0.002,500.0,444.7756948207344,20.804579305997457,227.46813134290574
788,12    Per,BD+39  610,2.704138888888889,40.193888888888885,0.043,23.255813953488374,17.7445181709622,0.8380949046457148,15.008749263361814
789,,CD-43  814,2.663333333333333,-42.891666666666666,0.028,35.714285714285715,26.13751821783293,1.215850562453194,-24.307654204054057
790,84    Cet,BD-01  377,2.6871944444444447,-0.6958333333333333,0.036,27.77777777777778,27.745186522672775,1.302215032225286,-0.33734122716976367
794,Iot Eri,CD-40  689,2.6777777777777776,-39.855555555555554,0.038,26.315789473684212,20.179585816537326,0.9438011751747799,-16.8645880838523
799,13The Per,BD+48  746,2.736666666666667,49.22833333333333,0.077,12.987012987012987,8.471446744427244,0.40493684535781105,9.83529981914373
802,Zet Hor,CP-55  446,2.6776666666666666,-54.55,0.031,32.25806451612903,18.689000855072173,0.8740500507355247,-26.27812797507965
804,86Gam Cet,BD+02  422,2.7216666666666667,3.2358333333333333,0.052,19.23076923076923,19.178450885842334,0.9117014646228929,1.0854986254428731
810,Iot Hor,CD-51  641,2.709305555555556,-50.80027777777777,0.069,14.492753623188404,9.149551804141632,0.4329712285111506,-11.231123954486957
812,38    Ari,BD+11  377,2.7493333333333334,12.445833333333333,0.027,37.03703703703704,36.125043858586004,1.7347889851704632,7.982094078311924
813,87Mu  Cet,BD+09  359,2.7490277777777776,10.114166666666666,0.046,21.73913043478261,21.376671167591933,1.026431581616582,3.817611826966599
818,1Tau1Eri,BD-19  518,2.7517222222222224,-18.572499999999998,0.072,13.88888888888889,13.150394218887625,0.6320549236829326,-4.423671894387772
823,,CP-67  181,2.7240555555555557,-66.71444444444445,0.01,100.0,39.48672457368867,1.8787623080105045,-91.8546070408646
824,39    Ari,BD+28  462,2.7984722222222222,29.247222222222224,0.027,37.03703703703704,32.27700602209036,1.5777462402033218,18.095516337875527
829,,BD+68  200,2.8663055555555554,68.88861111111112,0.01,100.0,35.97316369122665,1.8011131373986013,93.28819585301508
834,15Eta Per,BD+55  714,2.8449444444444447,55.89555555555555,0.006,166.66666666666666,93.33536084274007,4.638253589612978,138.00280720975107
837,Zet Hyi,CP-68  169,2.7590555555555554,-67.61666666666666,0.009,111.11111111111111,42.262221366324226,2.036695038567069,-102.73964926380353
838,41    Ari,BD+26  471,2.833055555555555,27.260555555555555,0.034,29.41176470588235,26.113126724233965,1.2922468304642207,13.471696772398044
840,16    Per,BD+37  646,2.8430833333333334,38.31861111111112,0.024,41.666666666666664,32.65038723523709,1.6214813094815266,25.834746425370223
841,Bet For,CD-32 1025,2.8181666666666665,-32.405833333333334,0.026,38.46153846153846,32.432780869043086,1.596535777127322,-20.61202899865483
843,17    Per,BD+34  527,2.8585555555555557,35.05972222222222,0.004,250.0,204.38379982420597,10.205423276102989,143.6074918142312
845,Gam2For,CD-28  903,2.831722222222222,-27.941666666666666,0.025,40.0,35.29385566555452,1.745745491532153,-18.742895318968202
850,2Tau2Eri,BD-21  509,2.850638888888889,-21.004166666666666,0.031,32.25806451612903,30.0773921764271,1.4976774973594158,-11.562446467164639
851,Eta3For,CD-36 1070,2.8445555555555555,-35.67611111111111,0.017,58.8235294117647,47.72504985850296,2.3713475061926954,-34.306033572318256
852,Nu  Hor,CP-63  188,2.817083333333333,-62.806666666666665,0.001,1000.0,456.44217063474457,22.460166963222417,-889.4695530293473
854,18Tau Per,BD+52  641,2.9043055555555553,52.7625,0.019,52.631578947368425,31.807529877338382,1.6136963081803244,41.901791487002875
855,20    Per,BD+37  655,2.8951666666666664,38.337500000000006,0.011,90.90909090909092,71.21540039580215,3.6015936031533142,56.3902303586416
857,,BD-13  544,2.875583333333333,-12.769444444444446,0.121,8.264462809917356,8.049911865790461,0.404351734073297,-1.8266811885671115
867,45Rho2Ari,BD+17  457,2.9301388888888886,18.331666666666667,0.014,71.42857142857143,67.71505334148668,3.4660086482689203,22.465510262094448
868,,CD-50  860,2.8980277777777776,-49.890277777777776,0.013,76.92307692307692,49.49457531462881,2.5055789621143094,-58.8316993788447
869,46Rho3Ari,BD+17  458,2.9405833333333335,18.023055555555555,0.038,26.315789473684212,24.991578222655406,1.2837666582332423,8.142096580818325
872,Nu  Hyi,CP-75  204,2.84125,-75.06694444444445,0.011,90.90909090909092,23.397591247770848,1.1612190702426473,-87.8388701201837
873,21    Per,BD+31  509,2.9548055555555557,31.934166666666666,0.003,333.3333333333333,282.509378172722,14.582245179733555,176.31483341197136
874,3Eta Eri,BD-09  553,2.9404722222222226,-8.898055555555555,0.033,30.3030303030303,29.898919139243255,1.535788668110531,-4.687177510855496
875,,BD-04  502,2.9437222222222226,-3.7122222222222225,0.026,38.46153846153846,38.33019451461409,1.9710497353987186,-2.490199237176599
878,47    Ari,BD+20  480,2.9681111111111114,20.66861111111111,0.03,33.333333333333336,31.14607960361922,1.6149149068905715,11.765410586954832
879,22Pi  Per,BD+39  681,2.9793611111111113,39.66277777777778,0.009,111.11111111111111,85.41931415818303,4.44578318147731,70.91864911992194
883,4    Eri,CD-24 1336,2.9565833333333336,-23.861944444444447,0.029,34.48275862068965,31.493294168763917,1.6265645320687203,-13.94945706167316
887,48Eps Ari,BD+20  484,2.986861111111111,21.340277777777775,0.005,200.0,186.03405862328268,9.706854477593593,72.78122016220838
888,48Eps Ari,BD+20  484,2.986861111111111,21.340277777777775,0.005,200.0,186.03405862328268,9.706854477593593,72.78122016220838
892,,BD-03  470,2.9783333333333335,-2.7824999999999998,0.016,62.5,62.34199112609325,3.2435661129215627,-3.034043721705063
897,The1Eri,CD-40  771,2.971027777777778,-40.30472222222222,0.035,28.57142857142857,21.759713344356445,1.129345293782795,-18.48150386172867
898,The2Eri,CD-40  771,2.9711944444444445,-40.30444444444444,0.035,28.57142857142857,21.759799539286963,1.1294132345659005,-18.481398225455752
901,Zet For,CD-25 1191,2.993361111111111,-25.274166666666666,0.029,34.48275862068965,31.139356670740487,1.6283265114780783,-14.722420351191372
906,,BD+80   97,3.195222222222222,81.47055555555556,0.018,55.55555555555556,8.227059833608552,0.4592758751324583,54.94109850786719
911,92Alp Cet,BD+03  419,3.038,4.089722222222222,0.009,111.11111111111111,110.67241949830284,5.873700631812111,7.924280132933762
914,Eps For,CD-28  987,3.027138888888889,-28.091666666666665,0.039,25.641025641025642,22.58883016419467,1.1945595719115727,-12.073937848359916
915,23Gam Per,BD+52  654,3.0799444444444446,53.506388888888885,0.016,62.5,37.117129889225275,1.9971617257593473,50.245198913205044
918,,BD+56  767,3.0923333333333334,56.70583333333334,0.005,200.0,109.6276822681231,5.922510998516398,167.17265070576556
919,11Tau3Eri,CD-24 1387,3.039861111111111,-23.624444444444446,0.059,16.949152542372882,15.506824632615889,0.8234964858104833,-6.792202533477641
921,25Rho Per,BD+38  630,3.086277777777778,38.84027777777778,0.011,90.90909090909092,70.70614225798538,3.8123243580177917,57.013774124330304
925,10Rho3Eri,BD-08  572,3.0712222222222225,-7.600833333333333,0.026,38.46153846153846,38.06884395220515,2.0425586045437916,-5.087338726491479
932,,BD+73  168,3.198972222222222,74.39361111111111,0.032,31.25,8.394000341253577,0.46914643442337517,30.097892947748065
934,Mu  Hor,CP-60  236,3.060222222222222,-59.73777777777778,0.025,40.0,20.129583189910417,1.0761637637011445,-34.54912085935288
936,26Bet Per,BD+40  673,3.136138888888889,40.955555555555556,0.045,22.22222222222222,16.757493682103007,0.918154447269533,14.566075600485677
937,Iot Per,BD+49  857,3.151111111111111,49.61333333333334,0.084,11.904761904761903,7.701940436834951,0.42401324178074395,9.067727515056431
940,54    Ari,BD+18  414,3.139222222222222,18.795,0.032,31.25,29.53927534027709,1.6200713483846216,10.06822135222707
941,27Kap Per,BD+44  631,3.1582777777777777,44.85722222222223,0.033,30.3030303030303,21.44818150754871,1.1834729734099216,21.374015703344718
947,28Ome Per,BD+39  724,3.1881666666666666,39.611666666666665,0.023,43.47826086956522,33.443090835006224,1.8628305248368333,27.720907381960377
951,57Del Ari,BD+19  477,3.193833333333333,19.726666666666667,0.027,37.03703703703704,34.80931376839637,1.9423846107832388,12.501237117980622
961,,BD+77  115,3.3388055555555556,77.73472222222222,0.014,71.42857142857143,15.148403448697307,0.8837457428728188,69.79817821937748
962,94    Cet,BD-01  457,3.212888888888889,-1.1961111111111111,0.057,17.543859649122805,17.51246713657782,0.9830507731809099,-0.36622036501202637
963,Alp For,CD-29 1177,3.2011944444444445,-28.986944444444447,0.075,13.333333333333334,11.644869674946586,0.6512928096386584,-6.46147086253588
965,,BD+84   59,3.5389166666666667,84.91111111111111,0.026,38.46153846153846,3.405076672662917,0.21058496951284714,38.30993405961833
969,,BD+50  729,3.2700555555555555,50.937777777777775,0.01,100.0,62.91379316964283,3.5945975828686336,77.64620723013222
972,58Zet Ari,BD+20  527,3.248361111111111,21.044444444444448,0.02,50.0,46.59013073570414,2.6442423881527657,17.95460108781847
983,,BD-06  636,3.2669166666666665,-5.918611111111112,0.039,25.641025641025642,25.462895546350467,1.453430318946461,-2.6439906632488634
984,13Zet Eri,BD-09  624,3.263888888888889,-8.819722222222222,0.025,40.0,39.46290964990242,2.250463461575776,-6.133039717118302
985,,BD+65  340,3.3331666666666666,65.65222222222222,0.009,111.11111111111111,45.730753665184174,2.6633796137924666,101.22886737780266
991,,BD+33  619,3.3121666666666667,34.22277777777778,0.012,83.33333333333333,68.78965398373664,3.9810426089080244,46.86767808403023
992,95    Cet,BD-01  469,3.306222222222222,-0.9302777777777778,0.017,58.8235294117647,58.71788065573015,3.3920495965532758,-0.9550409890159565
994,15    Eri,BD-22 1146,3.3061388888888885,-22.511388888888888,0.028,35.714285714285715,32.93806815692773,1.9027379258442494,-13.67382384546364
996,96Kap1Cet,BD+02  518,3.322694444444444,3.370277777777778,0.108,9.25925925925926,9.227706517579158,0.5357334735829241,0.5443382228800943
997,,BD-19  651,3.311444444444444,-18.559722222222224,0.029,34.48275862068965,32.6348115036571,1.8882517219735786,-10.975619602007923
1001,,BD+48  893,3.364611111111111,49.07083333333334,0.015,66.66666666666667,43.59974924998995,2.563278831209354,50.36800483854726
1002,32    Per,BD+42  750,3.357361111111111,43.32944444444445,0.026,38.46153846153846,27.929682183578787,1.638471461965086,26.392010253503045
1006,Zet1Ret,CP-63  217,3.2961666666666667,-62.57527777777778,0.097,10.309278350515463,4.740421260272074,0.2730127623947703,-9.150687974963246
1008,,CD-43 1028,3.3321388888888888,-43.069722222222225,0.156,6.410256410256411,4.674924385861593,0.2721855503188227,-4.377486065986692
1009,,BD+64  391,3.41125,64.58611111111111,0.009,111.11111111111111,47.59930052611374,2.8372987228349684,100.35903216815011
1010,Zet2Ret,CP-62  265,3.303583333333333,-62.506388888888885,0.091,10.989010989010989,5.064643291868646,0.29234329671212755,-9.747937537735954
1015,63Tau2Ari,BD+20  551,3.3792222222222223,20.741944444444446,0.008,125.0,116.69487216708518,6.890486114659521,44.26994478211301
1017,33Alp Per,BD+49  917,3.405388888888889,49.861111111111114,0.016,62.5,40.21902392388604,2.393246428660092,47.78025205188423
1024,,BD-08  643,3.3882777777777777,-7.7941666666666665,0.034,29.41176470588235,29.089110071810563,1.7222392638470856,-3.9886677302502322
1030,1Omi Tau,BD+08  511,3.4135555555555555,9.02888888888889,0.016,62.5,61.61606827889033,3.675298319813815,9.808277734214991
1044,34    Per,BD+49  945,3.489472222222222,49.50888888888889,0.018,55.55555555555556,36.00701178775749,2.195642423150229,42.25037289246541
1046,,BD+54  684,3.5000555555555555,55.45194444444445,0.025,40.0,22.641578831714476,1.384840321713644,32.946033528948746
1052,35Sig Per,BD+47  843,3.5095833333333335,47.99527777777778,0.004,250.0,166.98420816552706,10.241226363112066,185.77241858228422
1061,4    Tau,BD+10  452,3.5068055555555557,11.336388888888889,0.002,500.0,489.32704298475693,29.98686385898908,98.28444942968483
1068,,BD+58  619,3.5589166666666663,58.765,0.009,111.11111111111111,57.50548887701429,3.5765436415439265,95.00529509949115
1069,36    Per,BD+45  778,3.5406388888888887,46.05694444444444,0.031,32.25806451612903,22.342533305528924,1.3824350186265069,23.226769151936494
